"","X","TargetID","ProbeID","AVG_Signal.C.1","AVG_Signal.C.2","AVG_Signal.C.3","AVG_Signal.L.1","AVG_Signal.L.2","AVG_Signal.L.3","AVG_Signal.M.1","AVG_Signal.M.2","AVG_Signal.M.3","AVG_Signal.H.1","AVG_Signal.H.2","AVG_Signal.H.3","FDR","P.Value","Slope"
"972",43562,"TKT",6860202,8570.9,7129.9,6926.8,6540.6,7534.1,6788.6,6621.5,5534.7,6574,5181.3,5282.1,5074.1,0.0239341087941267,0.000226503823149692,-220.615485564305
"1036",45209,"UGCGL1",7650725,404.5,338.6,320.7,256.3,304.2,297.4,224.7,217,227.2,211.6,203.3,185.9,0.0239341087941267,0.000226580748045744,-13.9535433070866
"741",36236,"PFKFB2",2630753,175.3,171.7,145.5,152.9,165.9,158.8,145.7,147,147.1,131.1,123.5,134.2,0.0239668896993047,0.000227397533440142,-3.34724409448819
"93",2563,"BMP4",4200491,122.1,130.4,124.3,147.6,138.2,154.3,165.3,137.7,166.1,169.2,169.8,179.6,0.024086470904416,0.000229041098556456,4.11994750656168
"82",2298,"BAT2D1",460711,915.3,738.6,704.3,669.5,707.1,782.2,681.9,606.9,621.7,561,500.9,482.9,0.0241096576897807,0.000229771054626526,-25.3522309711286
"7",89,"ABCB6",2810367,469.4,412.1,423.9,390.7,394.8,431.8,392.4,304.4,342.4,318.7,310.4,317.5,0.0242101224417235,0.000235019207652756,-11.5419947506562
"164",5447,"CDC20",1500010,303.5,282.1,268.5,296.7,343,313.5,570,375.6,465.6,503.9,488.8,646.1,0.0242101224417235,0.000235763476781022,26.338845144357
"332",10769,"FLJ40504",4880333,3456.7,2943.2,2778.5,2275.9,2915.6,2547.3,4425.4,3595.5,4214.9,5071.4,4375.8,5447.9,0.0242101224417235,0.000235453592266448,214.995275590551
"354",11613,"GCNT2",6660369,417.8,371.4,362.4,360.6,407.8,371.2,342.6,280.7,344.6,275.8,291,282.7,0.0242101224417235,0.000234570554095907,-10.3217847769029
"463",17323,"INSIG1",360192,5867.6,4942.7,4855.7,2897.4,3175,3352.5,2621.2,2241.9,3117.5,1839.7,1663.2,1785.4,0.0242101224417235,0.000233636825557205,-285.295800524934
"532",18929,"LEPREL1",4280524,2233.9,2365.3,2386.4,2240.2,2276.3,2260.3,2048.6,1550.1,1873.7,1692.5,1508.4,1834.4,0.0242101224417235,0.000234745378379585,-66.6299212598426
"667",33716,"NCALD",520553,399.8,262.4,248.1,388.3,461.6,418.7,658.3,459.8,592.8,594.6,637.2,680.4,0.0242101224417235,0.000235608968439829,31.0564304461942
"694",34471,"NRIP3",2630044,421.5,371.7,386.1,310.3,359,320.1,297.9,280.4,310.4,271.2,250,282.1,0.0242101224417235,0.000236662446834595,-10.8758530183727
"697",34581,"NUAK1",1690156,693.6,647.2,604.1,510.9,536.9,568.6,527.9,433.7,487.9,450.2,411.7,434.5,0.0242101224417235,0.00023606887316806,-18.7146981627297
"793",38032,"PTPRR",2350132,164.5,133.9,147.4,126.8,132.6,138.4,118.5,117.7,116.6,105.1,106.6,113.2,0.0242101224417235,0.000235348070548901,-3.66614173228347
"825",39126,"RNF152",5090041,134.6,134.2,132.4,127.3,136.2,142.4,127.9,124.7,119.4,116.3,107.9,117.8,0.0242101224417235,0.000231932617173484,-2.07952755905512
"1052",45584,"VEGFB",5890288,401.5,362.3,339.5,279.7,331.6,369.7,307.9,261.8,287.9,222.5,231.3,262.3,0.0242101224417235,0.000236867626535046,-11.8800524934383
"457",17117,"IL18R1",1570367,142.8,134.8,136.4,123.9,126.2,124.6,120.9,117.1,127.4,110.1,112.6,118.2,0.024328902460656,0.000239043522838554,-2.04173228346457
"477",17618,"JPH3",290703,295.5,240.3,248.3,205.7,209.4,217.8,190.5,161.7,166.5,149.3,150.2,166.9,0.024328902460656,0.000239057955839762,-9.41522309711287
"615",31432,"MAP6",7610220,156.5,161.2,140.3,141.2,150,150.8,134.3,130.3,136.2,130,116.6,127.5,0.024364067824215,0.000239918340047845,-2.73280839895014
"106",3016,"C12ORF41",6660753,1217.7,1216.4,1101.5,920.6,1083.5,1012.8,855.6,789.3,905.1,842.4,740.2,803.5,0.0243866349693718,0.000241171209890877,-34.5713910761155
"446",16662,"HSD17B7",3420328,659.5,559.2,547.8,433,537.2,545.7,471.6,356.8,445.2,371.6,353.2,343.5,0.0243866349693718,0.000240823601771211,-21.2892388451444
"214",6610,"CPM",2510152,622.2,666.9,562.4,790.9,836.5,857.2,899.1,927.1,955.6,1006.4,918.2,1076.9,0.0245928355450836,0.000244249787760482,32.7955380577428
"1002",44503,"TRIM9",2120112,220.5,176.9,189.9,160.2,185.6,190.2,161,167.8,173.6,141.1,134.8,136.6,0.0245928355450836,0.00024416238068009,-5.27795275590552
"213",6599,"CPEB2",4830382,998.1,871.2,872,574.9,633.8,644.1,484.5,358.1,461.2,384.4,386.4,361.1,0.0246247731404752,0.000245607694404503,-46.5755905511811
"880",40698,"SKP2",4730674,108.6,109.5,112.8,116.2,120.4,114.9,126.4,112.7,134.3,129.7,138.6,135.9,0.0246247731404752,0.000245385552449853,2.26141732283464
"719",35641,"PAPPA",730754,188.7,191.6,186.9,177.2,179.7,176.7,182.3,149.1,156.6,151.8,150,154.8,0.0246943517889926,0.000246966688332747,-3.45826771653543
"908",41371,"SMG1",7560202,635.3,488,513,424.1,463.8,453,375.6,366.2,391,328.2,327.4,334.1,0.0246943517889926,0.000247345323584356,-19.1317585301837
"436",15411,"HS.551538",5560544,730.5,709.6,695.4,560.5,605.7,658.7,677.1,514.7,620.6,441.7,430.2,487.4,0.0247276360409559,0.000248201236596455,-22.0671916010499
"437",15463,"HS.553187",6620390,423.5,415.8,359.2,253.5,259.7,236.4,215.4,173.3,193.7,155.9,149.5,148.3,0.0247572488230001,0.000249300484264111,-20.801312335958
"686",34332,"NPC1",7570358,2608.7,2185.1,2175.2,1372.2,1658.3,1608.2,1448.2,1085.2,1271.6,1006.3,931,980.1,0.0247572488230001,0.000249544781365743,-113.637007874016
"110",3250,"C16ORF35",4150563,144.8,149.7,151,149.2,150.2,142.5,132,131,144.5,123.3,122.7,135.2,0.0247598083160986,0.000250093788962981,-2.17742782152231
"638",32860,"MND1",7550730,198,168.2,178.6,161,192.3,190.4,147.7,126.5,138.3,121.4,127.7,128.1,0.0247705158703378,0.00025072537881985,-5.95879265091864
"62",1426,"APP",650110,6167.7,5131.4,4322.9,3830.9,4580.6,4566,3836.4,3916.6,3673.4,3046.5,2610.3,3076.1,0.0249175395705947,0.000252740083973659,-204.298950131234
"729",35965,"PCSK1N",4210678,555.3,414.9,432.1,430.8,464.4,410.7,377.9,293.3,378.6,280.7,260.6,308.3,0.0249205194673928,0.000253823518865738,-17.9931758530184
"1074",46318,"ZCWPW1",2470577,351.3,354,339.7,256.1,254.8,266.1,261.2,243.4,261.9,214.2,188.5,219.9,0.0249205194673928,0.000253817144420892,-11.2488188976378
"23",352,"ACSS2",4670544,2731.6,2728.7,2268.2,1791.7,1992.8,1842.1,1721.3,1331.1,1778.6,1216.6,1286.2,1397.9,0.0249350372387524,0.000254498298635281,-108.186614173228
"21",322,"ACSL3",3930593,640.4,615,550.6,407.5,427.7,454.7,395,316.5,375.1,304.8,286.5,326.6,0.025166623103528,0.000257623591951796,-24.9750656167979
"715",35470,"OXR1",730291,2128.2,1805.2,1564,1480,1841.5,1793.7,1542.6,1213.5,1506.3,1121.7,1091.2,1113.6,0.025166623103528,0.000257925579638042,-69.8419947506562
"86",2385,"BCL2",4150201,813,744.6,627.1,745.8,855.3,820.5,646.9,464.5,627.9,422.6,413.3,389,0.025197098622846,0.000264094856981417,-35.6769028871391
"122",4161,"C5ORF41",6860228,413.9,374.1,336.9,276.1,327.6,319.1,283.6,226.4,275.5,246.8,212.1,218.3,0.025197098622846,0.000262189255990199,-13.2301837270341
"156",5172,"CCNB1IP1",6450397,756.2,708.8,739.6,582.3,594.7,604.8,542.4,412.8,541,408.7,415.9,514.7,0.025197098622846,0.000260450464481489,-25.4236220472441
"245",7714,"DENND4C",2640240,800,706.4,613.7,651.6,726.5,701.3,648.7,554.4,586.4,496.6,523.6,475,0.025197098622846,0.000260001209551512,-20.8832020997375
"415",13312,"HPS1",2570131,486,423.2,388,313.9,315.5,326.7,296.7,244.8,286.5,235.8,209,239.9,0.025197098622846,0.000259311113490035,-17.2779527559055
"596",30868,"LRCH2",4730731,243.8,241.1,209.3,200,202.2,188.7,157.3,133.3,153.8,140.5,148.7,145.7,0.025197098622846,0.000262952100852096,-8.12257217847769
"862",40293,"SERPINB4",6860424,109.9,98.5,123.5,105.9,113.4,118.3,134.5,107.6,139,148,172.1,179.4,0.025197098622846,0.000262206303199037,5.46220472440945
"863",40341,"SETDB2",5390646,604.3,524.9,519.6,385.9,413.7,404.3,331.5,283.8,344.3,280.2,271,301,0.025197098622846,0.00026311579703716,-22.8690288713911
"887",40903,"SLC25A38",2680639,578.7,569.8,551.1,451,491.3,439.7,436.7,328.7,424,343.4,324.1,390.3,0.025197098622846,0.000261926043960551,-18.7244094488189
"895",41128,"SLC46A3",2640324,591.8,492.3,471.8,473.4,531.5,552.2,417.1,313,408.7,322.3,322.3,335.4,0.025197098622846,0.000263632756675328,-20.3438320209974
"1046",45419,"USP24",830634,759.6,688.2,656.8,557.2,658.6,584.9,581.4,503,573.6,506.3,490.8,428,0.025197098622846,0.000263095786882534,-19.7577427821522
"200",6190,"CLN3",6580682,423.2,396.6,350.9,308.3,357.1,348.8,353.1,316.5,341.4,260.5,252.4,275.4,0.0252075626529327,0.000265269873024966,-10.8286089238845
"944",42378,"ST3GAL5",3890382,183.9,170,161.2,177.2,173.3,176.8,163.4,155.3,157.9,144.9,124.7,145.3,0.0252075626529327,0.000265016326346546,-3.51811023622048
"499",18025,"KIAA0913",5890136,955.6,806,735.1,690.8,804.4,730.5,650,540.8,686.1,537,518.6,545.1,0.025477762817053,0.000268651684079823,-27.9175853018373
"226",7031,"CTNS",5910541,2059,2061.6,1801.9,1373.3,1289.3,1413.4,1195,1004.1,1229.7,950.8,930.2,973.7,0.0255966193757908,0.000270943222669633,-85.4816272965879
"974",43577,"TLN1",6650433,610.9,626.7,593,602.6,625.1,612.6,626,517.1,494,494.4,461.9,438.3,0.0255966193757908,0.00027098675712172,-14.8753280839895
"188",5967,"CHST10",270348,187.2,172.8,183.6,167.7,171.2,169.5,171.9,162.1,175.6,149.1,142.7,156.3,0.0256032002277181,0.000272490195024614,-2.7244094488189
"297",9215,"ERICH1",5670717,722.1,700.6,646.9,489.1,524,527.5,445.3,374.9,420.4,358.2,377.9,400.3,0.0256032002277181,0.00027179029136355,-26.8015748031496
"561",23166,"LOC399942",1740673,212.8,213.3,189.5,246.1,282.2,252.9,303.5,260.1,314.1,344.5,291.4,393.1,0.0256032002277181,0.00027267951978467,12.2230971128609
"876",40624,"SIK1",4920164,286.6,266.4,276.1,208.2,186.2,184.9,182,151.2,184.9,150.1,134.4,139.9,0.0256240085743642,0.000273442603597699,-11.1007874015748
"522",18575,"KRT8P9",1410097,183.3,177.4,165.5,187.3,193.3,184,221.8,182,223.6,259.1,216.5,275.3,0.0257462946534716,0.000275291614957983,7.10446194225722
"327",10408,"FKBP2",7160491,205.6,198.4,179,186.3,179.4,188.7,219.6,200.5,224,240,228.5,252.4,0.0257675221592461,0.000276063092676664,5.03937007874015
"9",153,"ABHD11",1940068,353.9,302.8,318.4,374,409.2,379.9,399.8,382.8,421.4,437.6,431,457.7,0.0258193339935335,0.000277163782277435,9.79580052493438
"60",1329,"AP3M2",3420128,914.5,897.8,853.2,637.8,651.5,689.7,558.5,422,535.3,473.3,456.3,479,0.0259465568905675,0.000281837072282616,-36.6133858267717
"96",2686,"BRP44L",1990563,644.1,584.4,576.9,560.4,543.3,567.3,514.8,458.8,518.7,451.1,440.8,508,0.0259465568905675,0.00028098089102968,-12.6514435695538
"129",4387,"C8ORF4",5570731,784.9,629.3,565.3,619.7,706.7,700.9,806.9,588.1,842.5,1118,1050.1,1159.3,0.0259465568905675,0.000282292462062583,43.1805774278215
"441",16482,"HS.582534",3440564,236.3,220.5,236.3,183.8,193.2,179.3,159.2,140.2,173.8,145.9,140.5,154.3,0.0259465568905675,0.000282367491465931,-7.30866141732284
"461",17228,"ILF3",1450075,825,782.6,669.2,608.3,646.7,592.8,602.8,508,616.7,506.9,474.2,434.2,0.0259465568905675,0.000279994332439379,-24.3874015748032
"623",31690,"MCTP1",3360491,177.7,169.6,161.1,151.5,188.8,175.7,148.4,134,149.8,121.2,131.1,126.9,0.0259465568905675,0.000280138968797827,-4.56902887139108
"725",35941,"PCM1",1440259,1032.6,858.3,792.2,698.3,816.4,747.6,703.6,601.2,659.9,554.1,532.6,583.1,0.0259465568905675,0.000280471921739822,-30.1637795275591
"202",6259,"CMTM3",3890551,1104.9,750.5,819,717,704,757.2,621.2,496.8,617.7,450.3,411,485.8,0.0260918057303925,0.000284499540538058,-40.2204724409449
"340",11120,"FRAP1",1410243,843.9,729.5,714.7,612.1,685.7,743.2,639.9,547.8,601.7,562,427.9,529.8,0.0261026665722123,0.000286272720473728,-23.5766404199475
"509",18319,"KLF12",1430711,208.6,206.9,183.5,180.1,205.8,187.5,171.7,157.1,179.4,153.3,163.4,148.7,0.0261026665722123,0.000286259106043944,-4.3485564304462
"1029",45034,"UBE2C",4260368,143.1,137.1,145.2,163.1,200.1,163.3,298.5,246.6,260.9,255.8,255.7,313.2,0.0261026665722123,0.000285898473096985,13.2475065616798
"629",32077,"MGC87042",6370364,388.1,313.7,334.7,252.5,285,284.6,233.6,181.7,228.7,180.3,193.8,204.7,0.0264278321211338,0.000290397326944394,-13.662467191601
"63",1427,"APP",1190735,895.5,727.6,731.3,703.6,682.9,735.9,659.1,661.6,631.2,605.8,490.5,556.9,0.0264688494028707,0.000292526007178356,-21.153280839895
"617",31601,"MBD6",1770343,654.9,589.2,568.7,469.8,498.5,501,451.2,375.3,412.9,394.1,373,388,0.0264688494028707,0.000291926368942406,-19.2170603674541
"693",34461,"NRG1",1940128,206.2,195.8,185.5,165.1,170,173.1,166.9,134.4,162.5,142.4,133.4,145.4,0.0264688494028707,0.000292241031251774,-4.84645669291339
"6",83,"ABCB1",1230048,548.7,435.1,453,463.7,564.2,523,372.6,269.2,331.3,233.3,258.2,288.5,0.0264812404900742,0.000297673325999619,-24.6181102362205
"114",3626,"C1ORF50",6350292,1305.7,1265.2,1173.7,1085.5,1142.9,1120.5,1096.3,870.3,1009.1,895.9,891.8,970.7,0.0264812404900742,0.000299928063528302,-29.9047244094488
"310",9774,"FAM3B",6270743,180.5,169.1,152.2,152.1,161,159.6,201.7,175.5,197.9,228.5,201.7,219.1,0.0264812404900742,0.00029589146667527,5.41233595800525
"469",17477,"ITGA2",3890541,1610.1,1351.6,1103.4,1123.7,1334.4,1311.6,2716.4,2235,2259.6,2529.8,2528.1,2494.6,0.0264812404900742,0.000300025223702688,130.229921259843
"492",17944,"KIAA0196",1430601,1283.6,1131.5,1081.5,997.6,1099.8,1103.2,980.9,795.7,965.1,798.1,746.1,899.6,0.0264812404900742,0.000298942719260232,-33.2372703412074
"548",20829,"LOC100132091",510131,118.6,123.8,124.5,138.1,145.9,133.3,169.5,146.6,155.8,160.5,159.5,164.6,0.0264812404900742,0.000296375874968814,3.59685039370079
"560",23110,"LOC392437",2260196,7711.5,6265.7,6268.9,5943.8,5996.2,7122.7,5469.4,4609.1,6054.2,4474.9,3998.5,4545.6,0.0264812404900742,0.000297312938186331,-233.687664041995
"594",30844,"LPIN1",6200670,2600.9,2030.9,1832.8,1604.9,1645.4,1702.5,1374.1,1173.3,1441.4,1095.7,1057.6,1073.6,0.0264812404900742,0.000293898971845654,-95.1312335958006
"698",34582,"NUAK1",7210497,356.8,325.6,331.1,293.1,312.2,304.6,257.2,226.5,254.1,263.7,236.1,222.8,0.0264812404900742,0.000298150109237199,-9.24986876640421
"882",40773,"SLC16A7",3520255,122.7,123.7,123.5,114.8,116.1,119.1,119.4,109.4,112.7,108.5,97.1,109,0.0264812404900742,0.000296125662948866,-1.62965879265092
"997",44374,"TRIL",5690239,246.4,216.5,206.8,217,232,215.9,208.5,193.3,208.2,165.5,182.7,179.9,0.0264812404900742,0.000300497139724232,-4.71023622047245
"1003",44512,"TRIP11",2760136,565.3,504.1,509.7,452.4,510.4,523.6,497,399.8,432.6,380.4,409.7,381.4,0.0264812404900742,0.000298297875502246,-12.9320209973753
"1045",45394,"USP13",3990075,288.1,279.3,241.2,255.5,279.5,251.7,239.7,209.8,231.9,217.4,200,200.6,0.0264812404900742,0.000299300399023062,-6.38346456692914
"1056",45684,"VPS41",6560484,2626.1,2272.8,1977.4,1856.9,1876.6,2078,1675.6,1470.7,1660.6,1355.8,1311.1,1547.8,0.0264812404900742,0.000299406535514219,-80.7191601049869
"511",18369,"KLHL21",1240386,480.9,408,436.1,304.9,327,301.8,256.9,254.2,249.1,226.8,216.7,226,0.0265264232683432,0.000302044723502999,-18.4753280839895
"809",38565,"RBM35A",110754,223.3,246.7,242.4,199.6,222.3,189.7,186.7,175.8,166.9,166.8,160.9,173.1,0.0265264232683432,0.000302130932984743,-6.30236220472441
"108",3064,"C13ORF23",1260575,713.6,661.8,613.9,447.4,527.8,542.2,434.4,305.5,419.8,341.5,344.3,351.4,0.0265591865327548,0.000303065332453302,-28.149343832021
"46",1079,"ANGPTL2",7650672,219.7,248.5,203.5,174.4,177.3,187.3,161.7,135.2,142.6,138,128.4,138.7,0.0265828015318535,0.000304121217673709,-7.8742782152231
"72",1929,"ATM",4250008,623.2,491.4,473.7,440,503.1,479.1,442.2,336.7,381.8,343.6,330.5,302.8,0.0265828015318535,0.000304458264063238,-19.3215223097113
"128",4290,"C6ORF61",3290255,209.2,201.6,201.8,213.8,196,218.1,189.3,173.6,178.5,169.1,169.6,174.7,0.0266563064686054,0.000305863415515769,-3.6989501312336
"278",8690,"EFNB1",4730019,245,201.8,189.4,241.2,273.5,273.5,315.9,272.7,321.1,320.1,317.1,340.2,0.0266780130129473,0.000306813588771794,10.1874015748031
"781",37551,"PRKRIP1",1710746,493,476.4,456.9,405.3,387.3,415.2,391,328.3,380.6,312.8,336.7,360.3,0.0266780130129473,0.000307239969825587,-11.9640419947507
"557",22298,"LOC284023",4220241,283.3,268.7,263.5,218.1,237.7,245.1,219.1,230.8,236.7,200.2,181.1,215.5,0.0267053340028232,0.000308118935095862,-6.06089238845145
"153",5136,"CCL2",1030333,687.4,464.4,491.6,767.3,985.4,748.9,1002.6,671,907,1198.9,1103,1281.8,0.026768102670368,0.000309408789820834,54.7690288713911
"546",20500,"LOC100131277",2710010,135,128,140.6,124.4,126.2,127.7,109.3,108.7,112.2,105.5,109.4,113.7,0.0268411936950959,0.00031082083014417,-2.41548556430446
"614",31359,"MAP1B",2710524,736.9,572.7,584.1,382,402.5,393.6,263.7,249.9,240.6,209.6,200.8,208.4,0.0268795865588934,0.000312258971689132,-36.7448818897638
