"","TargetID","ProbeID","AVG_Signal.C.1","AVG_Signal.C.2","AVG_Signal.C.3","AVG_Signal.L.1","AVG_Signal.L.2","AVG_Signal.L.3","AVG_Signal.M.1","AVG_Signal.M.2","AVG_Signal.M.3","AVG_Signal.H.1","AVG_Signal.H.2","AVG_Signal.H.3","fdr[id, 1]","pval","slp"
"32966","MPZL2",4810026,5.47980524259341,5.34041854256667,5.32154549266724,5.47688187446428,5.54165562514777,5.5599121042365,5.80904298531369,5.8209727420676,5.77299754367767,6.07166108910226,5.9404343759952,6.19195340785739,0.000598778849963033,3.32927992182285e-07,0.0658436784721453
"39541","RRAGD",6480209,7.71846324828123,7.5227787427605,7.4683420239576,7.22722667392333,7.25106125518191,7.31242006691953,6.98425324995486,6.75890718224572,6.8628625100914,6.57633028358244,6.43695132956563,6.56596894753716,0.000598778849963033,3.4163153115825e-07,-0.0975767545992422
"40518","SH3KBP1",6020152,6.67380352895132,6.61913943737027,6.52268086052171,6.44667174711096,6.42826681052519,6.46769872610435,6.19908828676416,6.0897249162755,6.30882677366117,5.87605369559665,5.79484120560317,6.00659943469225,0.000598778849963033,3.24784748593273e-07,-0.0675291046619047
"8705","EGFL6",6330079,6.34756432567082,6.423084612693,6.16331480403464,5.69575030295894,5.73818390137353,6.15676709873234,5.32203389316535,5.21384820992159,5.29831736654804,4.80155899999348,4.69866052907543,4.79579054559674,0.000625000813864504,3.69799522181732e-07,-0.14472089333767
"12835","HERC1",1820274,6.15379595902543,6.01077685814036,5.88415769411947,5.76362247501222,5.74364400808133,5.80513496891649,5.45788193621938,5.47730002207648,5.50044155063817,5.28877195370451,5.16478597392351,5.17671454478879,0.000715002520963997,4.38160579590388e-07,-0.0749765490150862
"36027","PDE1A",730348,7.00197395422112,6.95129358099662,6.82925305082718,6.84268328223842,6.86922232926535,6.99429988038232,6.57214267277281,6.4237338579682,6.61405513420479,6.20395151823366,6.15824936475281,6.24726888066174,0.00075045476860399,4.75744205948898e-07,-0.073596357585734
"35396","OSR1",3940500,4.90230741721063,4.91632461462501,4.89335213348152,5.03435182071357,5.06953293534374,5.11379338619888,5.34329073219077,5.14224818089815,5.36737690247953,5.57746310797753,5.49757797739891,5.47730002207648,0.000755981896421121,4.95223016061001e-07,0.0573167368016705
"31704","MDK",4560717,6.45551297931504,6.26187329088931,6.29193944135852,6.14782706473184,6.3538481655137,6.15315813610597,5.89467827842029,5.62618122863265,5.81800361874622,5.46128619482618,5.46974648217557,5.33801873339959,0.000805932398380273,5.44974679292706e-07,-0.0904245539617036
"12117","GPNMB",1570154,8.25852608403298,8.20135852754486,8.06906063698867,7.8440839045928,7.96349486074485,7.84129636426282,7.8444758923678,7.63433723562832,7.79864614822356,7.26898981217689,7.3035740100385,7.27503380570506,0.000843113565543294,5.87932879634189e-07,-0.0794718971066047
"775","AK5",6270148,5.35280555183211,5.35611446527425,5.27351224762907,5.1834675248691,5.26424338621429,5.23003852579474,5.13226278221795,4.97050750300548,5.04664573161929,4.85826081367025,4.83707524297087,4.94235645334296,0.00123509471719873,8.87374434941928e-07,-0.0427283344186744
"10370","FIBCD1",3830743,6.23812929346354,6.13599769784028,6.15909538849193,5.99446005608778,5.95687310233836,5.94463495975118,5.77579301063247,5.6436785505865,5.81948928236817,5.5525719128873,5.47688187446428,5.60690439967971,0.00143204972434765,1.08940240636721e-06,-0.0581748610957969
"18911","LEMD1",3180615,5.36784342919665,5.27299955856375,5.21927415920758,5.28015339592037,5.58123812189811,5.34710753071747,5.91160932185852,5.63871047791249,5.81054201122774,6.15464575724951,6.17253532200028,6.43374362833886,0.00143204972434765,1.07428359902214e-06,0.0946700014374536
"8704","EGFL6",3120021,5.72227705729237,5.95739056677423,5.6196759653592,5.35375207343614,5.38403624195057,5.61749810605919,5.1149953094205,5.03239678587777,5.18290651503671,4.64439089914137,4.81380905109942,4.72206393745959,0.00145805378802366,1.17381184991095e-06,-0.0961857231994415
"8904","EMILIN2",1190142,5.69642212024991,5.71472241469454,5.68900718907405,5.48313580354058,5.58010711329498,5.54126354515843,5.37063802812766,5.29330482472449,5.34424629843644,5.16421438202456,5.19295685089021,5.25957653823161,0.00145805378802366,1.18151084720503e-06,-0.0459489403406895
"36400","PHLDA1",5670367,6.72419295275205,6.68673447304891,6.63607778067207,6.41836493593621,6.43133108193348,6.50921613094471,6.42729719183254,6.24513730345701,6.36199308533525,6.08176218508876,6.06238888544468,6.10300592184089,0.00145805378802366,1.20161650218547e-06,-0.052973408222015
"17837","KCNQ2",1510075,4.67095792652609,4.70862889435632,4.65109911787649,4.77912349311153,4.765586907394,4.77575648656363,4.87824610605051,4.8023803552758,4.90082042808905,5.20675017302255,5.25436547901885,5.37063802812766,0.00151525908895917,1.2949537074166e-06,0.0558147770516627
"32859","MND1",3870372,5.73914961849349,5.62148723192937,5.51905803324594,5.43503118986386,5.45489367359013,5.46974648217557,5.22251565313175,4.99923724914389,5.18738580584075,4.8698394841308,4.87290462063018,4.97742315989014,0.00151525908895917,1.31279975164985e-06,-0.0689116170318132
"724","AHNAK2",5260594,7.05090278820062,6.62233730818342,6.71598926336018,6.63173823806086,6.73173383473666,6.70832825428524,6.34896415092127,6.18332380838243,6.14889555505681,5.91889385427315,5.6970934865054,5.79787979803532,0.00153486736753606,1.36222195204265e-06,-0.0985125805213242
"6988","CTDSPL",1770170,7.77468768531375,7.71766275015078,7.64549334286996,7.41240185167141,7.55328660560042,7.53758985333032,7.36467366867922,7.12488075797078,7.34387890804409,6.95797299514275,6.94408720822953,7.08732304757947,0.00155083917344178,1.4091685746465e-06,-0.0661877162131548
"33951","NEU1",4200692,8.29809146092836,8.23925020638519,8.09763930086497,8.0256144850127,8.06683531441734,7.98704882326385,7.92894642068166,7.76768727718691,7.92334821193015,7.59759700253336,7.44331253896731,7.62710612503872,0.00163256601696762,1.55242632046876e-06,-0.0599899475301997
"39555","RRM2",510731,4.75703253529734,4.70592008908823,4.69774936728118,4.78998862298063,4.78832472908594,4.75445188870385,4.87443367291585,4.85046654194343,4.7999142627806,4.91632461462501,4.95229971708329,4.99043258677874,0.00163256601696762,1.52766181872324e-06,0.0216487345098987
"42158","SPON2",6450619,5.51945891519157,5.4174328474382,5.34663122682659,5.28978103552575,5.46890366712357,5.4380793089232,5.09925648574978,5.07953927274347,5.10897119481712,4.86907172977447,4.8605872978526,4.93734749832642,0.00169912943921824,1.65162720461592e-06,-0.0550024009052684
"13127","HMGCS1",5270112,7.88216396419094,7.78750650006534,7.75747876658418,7.55244723927268,7.64242820637058,7.66119761532584,7.53262361878879,7.40330481519561,7.51212588915124,7.27267613177472,7.07462473121717,7.25777814684049,0.00182748588037764,1.82903621516256e-06,-0.05503320634685
"36869","PMP22",7560138,6.20111750823969,6.04429416075251,6.02150866845636,5.91160932185852,6.01077685814036,5.98191913426445,5.49100171037754,5.32252205524485,5.53457455700763,5.22950305054768,5.15502419672156,5.28826703069454,0.00182748588037764,1.85362978378646e-06,-0.0870185869488935
"31091","LTF",5550367,5.02058562494942,4.94449549159171,4.89858579028763,5.12930682381375,5.10291057020543,5.09864617141897,5.28927662189589,5.13462127387725,5.2548878086207,5.39044065542384,5.39680431326269,5.39725731440294,0.00187572041951704,1.94219091258658e-06,0.0397487632997682
"17978","KIAA0513",5870301,5.94960034300928,5.88304379815356,5.88499230259746,5.71075808839263,5.75732324158423,5.76988227636072,5.67641127786007,5.63336001035966,5.69170989342193,5.34137685600848,5.4245093917858,5.53299415367592,0.00189729416948949,2.00462161051655e-06,-0.0421496557601183
"11804","GJB4",3850341,5.63942171549581,5.62618122863265,5.6980996915207,5.75415868198127,5.93410022971841,5.8664680569333,6.15676709873234,5.93197990027309,6.17065621089301,6.39826210044992,6.25977265037657,6.50966292520339,0.00191586049755566,2.06472297562156e-06,0.0684625196014383
"1118","ANKRD1",6560112,5.51221833649531,5.44716831328039,5.45660234551375,5.28472541302857,5.38403624195057,5.34329073219077,5.10533922956555,5.0998664278242,5.15675380222625,5.00327493968996,5.05942545826569,4.98907111618042,0.00196167917949972,2.16423015059238e-06,-0.0431994378073225
"4205","C6ORF126",6840370,4.75703253529734,4.81705054502359,4.79164975293071,4.91852000518845,4.97604384932664,5.00729639283074,5.04664573161929,5.03304888893316,5.09558899997642,5.1834675248691,5.21003245168046,5.29229929422247,0.00196167917949972,2.19700772380206e-06,0.0387907132659533
"70","ABCA4",6650504,4.82028156560504,4.77744140692854,4.81543111147129,4.91559174540936,4.99856271286199,4.84733174313806,5.08326598513116,4.98975208317983,5.04342511691925,5.17784321308016,5.24755024949438,5.13814861439522,0.00199440875620555,3.0099225136356e-06,0.0353532113674717
"722","AHNAK",2810482,5.08636100462439,4.94875989037817,5.02190488635449,5.00595770454514,5.16192474164248,5.09190801422499,5.23962837019936,5.29028519485077,5.26837349017496,5.35564243316731,5.46425544409147,5.48852441761598,0.00199440875620555,2.75152048648305e-06,0.0406442449203956
"1107","ANKHD1-EIF4EBP3",520008,5.07517381523383,5.04213396115563,5.01462731536579,4.98702542845712,5.00461722177069,5.05113723740559,4.98975208317983,4.93806460126142,4.98497554731568,4.84103250971008,4.84968376303849,4.84418708645859,0.00199440875620555,2.87373501947575e-06,-0.0187844894749724
"2478","BEX1",6480468,5.11078224270119,5.06069449396899,5.0536947835567,4.94449549159171,4.93231332732079,4.98223581957456,4.86213528577781,4.76131886847802,4.79164975293071,4.71581670607516,4.6802776584749,4.74232002413533,0.00199440875620555,3.032013218543e-06,-0.0336760797792118
"6084","CLDN16",5960102,7.40403563130609,7.27337014249034,7.28062832248964,7.14069073275882,7.26024146229941,7.28612321920593,6.87088380420623,6.59372923119075,6.95730705781139,6.56399656030995,6.41575140945673,6.52985669859178,0.00199440875620555,2.33160269313414e-06,-0.0816233273784179
"6426","COL22A1",840288,5.62690143032024,5.63728648336784,5.46932516344172,5.37063802812766,5.29931686688112,5.40402782097015,5.2262841636482,5.11379338619888,5.20510498482586,5.05241682811121,4.93878119032827,4.92942523867071,0.00199440875620555,2.86475830541695e-06,-0.0546815934892248
"9005","EPC1",6380008,5.09129319711371,5.11799381241676,5.1113851971964,4.99247132346858,4.98907111618042,5.00260312239899,4.96563792816552,4.98975208317983,4.96214508493582,4.82028156560504,4.87519732320115,4.80402104473326,0.00199440875620555,2.44817300373015e-06,-0.0235635387814858
"9360","EXT1",4220431,7.05064276653068,6.87678047468271,6.92687139617437,6.51129946503156,6.66249392241431,6.75518668033753,6.36302810354046,6.22791911248186,6.41624196624852,6.02417372151769,6.04878961372725,6.14225243623005,0.00199440875620555,2.5083793379143e-06,-0.0806734500083079
"9597","FAM13B",3520324,7.20667398335991,7.06936379417855,7.00451894741444,6.78818314384129,6.93264299448992,6.91134881449227,6.78739392231095,6.54376795032028,6.75495368872417,6.4287512675391,6.38283073083664,6.4237338579682,0.00199440875620555,2.82106516482834e-06,-0.0621781204458147
"12098","GPHN",1110544,5.86788348533663,5.77672309905792,5.706777983636,5.67194775113618,5.71867108714995,5.77175260109547,5.59210575743158,5.39044065542384,5.53220301439415,5.32007885832955,5.33030041240109,5.31664832323276,0.00199440875620555,2.89646804027704e-06,-0.0455130927221077
"12317","GRB10",2810615,7.04690834037471,7.00270175629109,6.94041606122169,6.57060281105606,6.62472901806655,6.63200177739563,6.36698577884307,6.09379547820544,6.32865081446285,5.91943134420815,5.9633222411617,6.07096864822058,0.00199440875620555,2.58627744872915e-06,-0.0919248622243326
"12319","GRB10",5960725,5.9826760410749,5.9529835602897,5.91889385427315,5.63336001035966,5.71998385399421,5.74172031399659,5.49593796063116,5.33464929579543,5.4979875616766,5.27504873960868,5.21547908823903,5.30330490805908,0.00199440875620555,2.76638803607329e-06,-0.0629479252635281
"17807","KCNK5",3990739,4.99653636971675,5.05560865973899,4.97397130972466,5.10957524195116,5.09864617141897,5.17671454478879,5.31517448361446,5.2533200006173,5.22682136484297,5.38357721049886,5.33030041240109,5.44716831328039,0.00199440875620555,2.772375760958e-06,0.0350746878973628
"34256","NOL8",4120722,6.22336960409076,6.09672505776548,6.09063091860248,6.01664484563828,6.08586522252947,6.05654979376392,5.94489691129165,5.83305481036034,5.8673175543651,5.63586045817074,5.74588365067484,5.78012604124353,0.00199440875620555,2.74099592945877e-06,-0.0400494729151794
"36028","PDE1A",4180707,7.06774601529108,7.09099308256044,6.88673591175806,7.0462990884302,7.02544942179878,7.07504779675633,6.78536163076807,6.56032320212458,6.78536163076807,6.32112794179986,6.19501744865719,6.31608106735283,0.00199440875620555,3.03553074459006e-06,-0.0758384414707948
"40448","SGIP1",6380239,6.21260609575152,6.15761437690207,5.99071426571728,5.90699539048153,6.00782990119425,6.00215717664673,5.67091487103058,5.4249500174814,5.60359374740077,5.31566600488265,5.36737690247953,5.38541207339897,0.00199440875620555,2.58601312344121e-06,-0.0750996009081129
"40950","SLC27A3",1440300,6.67215951972869,6.65325005122491,6.50174001956849,6.49072353450251,6.43036443130238,6.56159627677138,6.41247486655161,6.20899235963656,6.39859493453521,6.0915361008322,6.07649479629256,6.09650000994186,0.00199440875620555,3.07655556923706e-06,-0.0489324732843415
"42248","SREBF1",3390343,7.11395610956603,6.97457245201945,6.94985645500077,6.84545425278476,7.01768533835433,6.96129604591017,6.83539961679,6.81256509197839,6.84321675784457,6.45802475457596,6.46396505655231,6.52179863726202,0.00199440875620555,2.35254280724941e-06,-0.0502882388992479
"45582","VEGFB",4060333,8.34661837077481,8.21630429147717,8.2126226414063,8.06265337866084,8.06921716335586,8.0737769638795,8.00843210169913,7.771741679227,7.98384925621964,7.72801957460155,7.57255442402659,7.63935364591634,0.00199440875620555,2.90863809510754e-06,-0.0556455838676647
"46390","ZFP36L2",7050300,6.16751649088834,6.03236653842841,5.95764919861325,6.01713229385656,6.22376603620696,6.15655516697357,6.46318545099321,6.32256523992728,6.4707995037826,6.60177344935892,6.68773185500417,6.63187001640987,0.00199440875620555,3.06304229195259e-06,0.0581746632601737
"35976","PCSK9",4070619,5.76894580056261,5.78659058584352,5.75130199062418,5.44544343143833,5.5595271186687,5.48147190964588,5.43851399704132,5.4402508624367,5.45403824154481,5.21656486467578,5.08759633523238,5.11679548992465,0.00200109936557059,3.1291624168422e-06,-0.0537445438635119
"320","ACSL3",1580524,8.50990670936526,8.40536737623398,8.34164861890131,8.00081886871983,8.04901190070254,8.04395232797752,7.84180734043493,7.77984330817656,7.90639989186386,7.5616937463168,7.48161203835076,7.61090229412042,0.0020158417110285,3.19481284633555e-06,-0.0757864089267665
"2152","AUTS2",1470762,5.79696918938232,5.78781720359927,5.83129579495516,5.52186083788357,5.68765309272632,5.59173297084758,5.48272008954582,5.42274494492309,5.52664744454955,5.34663122682659,5.26888855585722,5.25279685124623,0.00206313543991599,3.35696022808214e-06,-0.0458450121614718
"9398","F2R",4570398,7.11720550316434,6.97588110802974,6.9320575715051,6.52708033968119,6.6749401079712,6.59482377227691,6.33505425149806,6.12007761457596,6.49420759468062,5.91269186594259,5.85621739769996,6.04642610518196,0.00206313543991599,3.31848759619926e-06,-0.0958735312245038
"210","ACACA",2630692,7.28715015935712,7.18250407602202,7.09365376426643,6.82208845222504,6.91592184164853,6.94582147978859,6.75133535971084,6.61351843755968,6.67253914643366,6.48981264936286,6.48280149429011,6.37417266809353,0.00210540941420866,3.51472526514557e-06,-0.0662800609888574
"36639","PKP4",5890440,7.54997751835679,7.60653655815918,7.53214170397129,7.41854090194811,7.42863023860113,7.56956657923223,7.37161507346738,7.13169851046691,7.28639717304643,7.117367696012,7.00351990096652,7.0049727296975,0.00210540941420866,3.47505117030606e-06,-0.0503722970845647
"17868","KCTD15",3130196,5.50166629053407,5.42846805101308,5.51221833649531,5.23057371446152,5.22305488204749,5.29330482472449,5.05433314936197,4.99450591216637,5.0998664278242,4.87519732320115,4.84339937472034,4.96633503519968,0.00212165223497385,3.65109837504174e-06,-0.0530164027096866
"32965","MPZL2",3890228,7.30894459222751,7.112653389955,6.97391748123581,7.18402244861862,7.33289228688777,7.24208235925696,7.57814547241947,7.40925757528724,7.64031546189892,7.81540881746063,7.80004016238945,7.90193254951336,0.00212165223497385,3.61455779948124e-06,0.0685285845852779
"46303","ZCCHC14",2710402,6.8749221218869,6.82524285740767,6.64924358383014,6.69678730359806,6.71961683686662,6.68210859744981,6.66428146119468,6.49466114370948,6.51855714333785,6.20192804526482,6.21200471255208,6.31354804627709,0.00212165223497385,3.67634096037562e-06,-0.0513188231288266
"6710","CREG1",1090497,7.41673920786876,7.35192814819335,7.30310270890202,7.22511750553533,7.22940390099719,7.27267613177472,7.23835315241075,7.07055416928723,7.13759635174407,6.96564675739791,6.85097326488315,6.97718805369747,0.00218223946381815,3.84629518770393e-06,-0.0390110604136135
"13802","HS.19339",4780187,5.75130199062418,5.60027209828654,5.6688459047753,5.53812135875535,5.58010711329498,5.63192837088822,5.48604097263099,5.36597601502185,5.50898339635113,5.30826769740121,5.18009673516061,5.2709461697519,0.00218223946381815,3.93938849308466e-06,-0.039634740582925
"32967","MPZL2",6940379,4.9781121023907,4.86907172977447,4.89335213348152,5.01595445557386,4.96214508493582,4.88431592741759,5.15560106434644,5.06701562753236,5.07329705522097,5.20948615284142,5.32593253358101,5.27248660651351,0.00218223946381815,3.94494950378708e-06,0.034933831965812
"40829","SLC22A3",6200333,5.11319188242135,5.03889875936911,5.05942545826569,4.96144504990548,5.01992534100335,4.9315920867558,4.9337542497603,4.80729437007823,4.86599480426999,4.66908351173174,4.72827238312207,4.78080275463125,0.00218223946381815,3.96577972420093e-06,-0.0318017497291095
"8622","EDN2",6400598,4.88204405972327,4.88052660874924,4.95863999897788,5.05433314936197,5.06132840841177,5.08574276658306,5.12634210180823,5.05688254526158,5.17614973257383,5.28421844216853,5.28269598564508,5.29531285752774,0.00222292361093265,4.23309185789624e-06,0.0329857179909344
"12847","HERC5",5720482,6.07511611960359,5.99545656837752,5.90808293816893,5.75289004876323,5.93806377038087,5.81293578855272,5.56796275151367,5.3729609095438,5.56605180119012,5.33561315129173,5.35233195485428,5.28421844216853,0.00222292361093265,4.27458209739178e-06,-0.0646914308912463
"36145","PDXK",5890131,8.67890379430607,8.6164953924901,8.58371100246655,8.51406831406871,8.62898498201966,8.60283863594473,8.55335152796952,8.35000455224647,8.45386993154947,8.22951111896446,8.20987967701523,8.18071295476302,0.00222292361093265,4.14120298082341e-06,-0.0406450244910412
"41467","SNHG7",4260202,6.48859684374197,6.4425401664682,6.35645482265043,6.26814886535022,6.30060229158905,6.29563493706457,6.15676709873234,6.10278228323993,6.11346091641723,6.0492616458342,5.84354441703136,6.00017648771,0.00222292361093265,4.18471818204268e-06,-0.0431717736537503
"44398","TRIM2",7150240,7.23460998650839,6.9191896566078,6.95768764773035,6.84821756626594,7.0056983533121,6.96252751482912,6.61499366078706,6.36681403131152,6.54793252875267,6.27287700654617,6.12205411681158,6.27249957683797,0.00222292361093265,4.19449113939484e-06,-0.0814093279412166
"13701","HS.155736",2190333,5.29881724158969,5.12158018804798,5.15502419672156,5.11078224270119,5.23057371446152,5.16991565174351,4.92362391710663,4.87900685161782,4.93878119032827,4.8023803552758,4.75359019110636,4.70320392625946,0.00223033729929777,4.38218154288644e-06,-0.0449927430235155
"44260","TPP1",670113,7.26892012819372,7.01067281298882,7.12326980313186,6.8158592642776,7.04795190947542,6.98979598931835,6.73006299057184,6.38266168341844,6.67418253217739,6.32220610902021,6.26985357264817,6.29950056544015,0.00223033729929777,4.38309846870851e-06,-0.0803707693872669
"40516","SH3KBP1",3450059,7.3529537893089,7.29090660949372,7.17885054782952,6.98628915663624,7.12512217751889,7.06783122682877,6.87129874197152,6.56159627677138,6.85845998725726,6.46099931645609,6.48111760564117,6.59208516999019,0.00229248781959726,4.55368119185476e-06,-0.0716731658991053
"7058","CTSH",1980288,8.07037469762454,7.99138928446953,7.97649238203143,7.7722473256224,7.78887468784485,7.87165452477102,7.77393096942444,7.70755713741062,7.79967134771464,7.41997992366183,7.34018683532012,7.53780290259877,0.00244320636547704,4.90468915158209e-06,-0.050840512126648
"967","ALPK2",5270519,6.1205171750226,5.80603817536055,5.61495126094959,6.16015191262613,6.44110601754898,6.22217936391851,6.96243284027283,6.47866324024282,6.76791833379434,7.1427483466535,7.22548147278229,7.21443082792645,0.00270693804701203,5.49132668075048e-06,0.124459870405523
"36634","PKP2",2260646,5.20565368168462,5.19794439240125,5.13167228913909,5.10836678258959,5.15329159449778,5.08016135674487,5.09681299033731,4.98907111618042,5.08636100462439,4.89185175810629,4.87290462063018,4.93014804318357,0.00277406764037748,5.68612643147339e-06,-0.025835140821158
"44048","TNFRSF11B",2370132,6.20111750823969,6.0412066390028,6.05772034288505,5.93568753163898,6.25113287310456,6.12796029169652,6.68573609532964,6.38350663488401,6.69691078325494,7.09065999903667,6.87512877615504,7.19668657083435,0.00280065898285384,5.79981362803872e-06,0.0976580243724456
"5870","CHES1",4230470,6.51129946503156,6.27758289758358,6.23460678492888,6.0563155194276,6.16898292039592,6.20152285887354,6.02175123971285,5.69776440233064,5.96742796927974,5.62762111369064,5.47813579312387,5.58724865840025,0.00280751655177031,5.87334147508105e-06,-0.0725867580476587
"3656","C1ORF85",2640086,8.1967950711978,8.11758092198331,8.13663530701417,7.99023818572036,7.9961151911859,8.07812993387714,7.98935703881684,7.70724249531341,7.8861565869192,7.68326554996721,7.54247853940436,7.65444322647011,0.00283984421572593,6.18101038014857e-06,-0.0489599953372061
"7796","DHCR7",5360678,7.43537902102401,7.34374959212512,7.29274553390092,6.81311487482802,6.9018378052181,6.97802733196747,6.75821064170212,6.70979202619823,6.79290543730319,6.3870476553617,6.39992516419594,6.43743159852548,0.00283984421572593,6.04969915953469e-06,-0.081094745816572
"8822","EIF4G3",3290551,6.89760392792576,6.91641765206079,6.78196527292384,6.66657504018178,6.72275012455898,6.69282788243927,6.65053774733418,6.5457806019485,6.65195939539268,6.47989117593049,6.41901725168015,6.40191719672719,0.00283984421572593,6.13378187948259e-06,-0.0379742360385538
"37716","PSAP",6200086,9.7021177238484,9.60442092121771,9.55642341930244,9.4312574465295,9.43473114518571,9.49314054733636,9.39045115347297,9.1437517508189,9.31486253631573,9.10731047165664,9.09393014358855,9.10352324041276,0.00283984421572593,6.12073218665348e-06,-0.0477874202768091
"10016","FASN",5310634,9.29742591288227,9.29504909990314,9.21798110707214,8.7852030280705,8.77686151741282,8.86072615660802,8.73254647725538,8.63046830385967,8.66819606495276,8.34581157466062,8.38792697569337,8.23977823132023,0.00287257184170031,6.31294447809378e-06,-0.0804814580497333
"40644","SIPA1L2",3460053,7.39878627541995,7.33066730069402,7.1456692091998,7.35404238161056,7.33367639565768,7.37738383789779,7.67628818644797,7.46307614263468,7.52677141019901,7.82548497505055,7.75568151332964,7.82348585399773,0.0029063130913517,6.44851075781182e-06,0.0498332846284624
"17000","IGF2R",2810156,8.48597080618753,8.38717561809151,8.31883980890925,8.10503573944695,8.08029933380441,8.03216526047139,7.94211345051047,7.74738092592081,7.79284425971303,7.65439583198208,7.65558002083278,7.44378070376987,0.00291106564607599,6.52057051505726e-06,-0.0729806346876718
"15525","HS.556255",5090221,6.3389473726778,6.3945935954186,6.29434306644105,6.07993319509559,6.16499759786886,6.04500531403601,6.03164633674081,5.79026593454434,6.01200219832553,5.73334127689775,5.74075707744756,5.65424202909607,0.00292385267743551,6.61099753789066e-06,-0.0564113472580615
"1084","ANGPTL4",4610433,6.0416822632686,5.92905708697937,5.99545656837752,5.79484120560317,5.8913679305697,5.9475126595788,6.51189390701667,6.21820163393232,6.45504131827336,6.82187053982497,6.83883383351572,7.07114882589057,0.00295214783005975,6.73735742971606e-06,0.0978691334982469
"7535","DDIT3",830619,8.46106718563611,8.52674740422105,8.50901988072708,7.41902080597651,7.41758040241454,7.65969010102517,6.60380831406432,6.44983831087155,6.58823848301034,6.21680568196568,5.95116325033446,6.14332689641723,0.00312737594622877,7.22867512114972e-06,-0.217673613180678
"40131","SEL1L3",1470551,8.30523682949259,8.06498232791016,8.04939512812076,7.92450654116993,7.98840724227325,8.00279452526346,7.88942168148643,7.64969262371151,7.84967477049011,7.54597097601586,7.5408870271321,7.52088475155605,0.00312737594622877,7.2694324976262e-06,-0.0558650364971673
"42379","ST3GAL5",5260403,5.4506091768903,5.46001095554602,5.42097737928392,5.44285051728033,5.40267738187228,5.37805233456689,5.2786247332023,5.16535723929181,5.30876262440958,5.12396397940326,5.1334427233578,5.19849703126583,0.00323431088123051,7.58634295832019e-06,-0.0292019547820203
"6444","COL4A3BP",4120707,6.73494831455677,6.64326876413354,6.58713670628409,6.49163359068544,6.61204103483309,6.56216156791136,6.55876501780195,6.44222164440785,6.45456943466256,6.14825459787217,6.20435572195784,6.27814611922618,0.0032546648222309,8.17209814631594e-06,-0.0407799883713914
"11005","FNIP1",2450563,6.5247363597038,6.48173025690861,6.35888158757862,6.33947708046806,6.33841738414848,6.36095699475733,6.17503532330237,6.09537401049849,6.21640648036357,6.08654742835467,6.05067640673983,6.04595273239205,0.0032546648222309,8.21097575110657e-06,-0.0375607367360134
"12605","GZF1",2850450,5.10836678258959,5.03630304084483,5.03370056702725,5.05751887999511,4.9416424226093,4.9635436865624,4.90527477843843,4.83230575857184,4.8895969657192,4.78164132910387,4.70501552095781,4.80402104473326,0.0032546648222309,7.72505851026979e-06,-0.0280219651364593
"30827","LPAR1",1050356,6.69579891705849,6.43982948953137,6.41705902651131,6.27419688983385,6.45959141634086,6.45425472183542,6.15909538849193,5.96768401844258,6.13578131787622,5.77796187283045,5.74492441798738,5.94515879423147,0.0032546648222309,8.29705238416429e-06,-0.0676449857421212
"30906","LRPPRC",6380064,6.68336094576627,6.64000654423781,6.5062323901066,6.39074389612906,6.4606866210189,6.52912682482753,6.41624196624852,6.2565175014994,6.41198245784244,6.14804085415008,6.10166333940606,6.1444002033787,0.0032546648222309,8.3218401937734e-06,-0.0432295249776244
"36306","PGM5",4480112,6.42470693621559,6.44952210533532,6.24997524225948,6.40407076336751,6.36578292621931,6.35974686408843,6.64065984013874,6.54850559467094,6.62830589145683,6.75285431776417,6.75133535971084,6.83389343038368,0.0032546648222309,8.25764273277879e-06,0.041800783790466
"38309","RAD50",1400253,5.93648023877522,5.96126303837486,5.89742855518139,5.7261960694931,5.81770622097452,5.76362247501222,5.74396426428903,5.66642668811243,5.64932628886014,5.56948888687283,5.47730002207648,5.58010711329498,0.0032546648222309,8.21341590640039e-06,-0.0342571747215954
"39717","S100A4",3990458,7.12705143856745,6.84556067538902,6.98351189138138,7.1062782151141,7.2422970820864,7.18075509264778,7.56335634346811,7.35755620091035,7.54247853940436,7.67112790443158,7.62129314918982,7.79325685203641,0.0032546648222309,8.16892277443774e-06,0.0674623334335361
"42250","SREBF1",6840044,5.98846003808768,5.80663986009591,5.75732324158423,5.66573440701867,5.68051384771685,5.77734267776423,5.55837127188234,5.48396671343467,5.65108468565575,5.30081424674662,5.27248660651351,5.40537643884144,0.0032546648222309,8.05365217934585e-06,-0.0484482679087786
"43719","TMEM140",4670414,6.6949332767398,6.50668051917527,6.47342762618887,6.38620569185317,6.53987493120124,6.50249015087664,6.30809844150953,6.15379595902543,6.22633902129789,6.02465751446375,5.90345266978477,6.10099137163522,0.0032546648222309,8.10186765891384e-06,-0.0537861972554336
"18298","KL",1190392,5.71965582381249,5.64544689764324,5.74460446917646,5.24649761781824,5.32056797548286,5.37574126351284,5.09190801422499,4.99991133073328,5.09006242772758,4.85903690994514,4.8331022540341,4.88582764350291,0.00326154818571666,8.40836123359535e-06,-0.0745460203795327
"42254","SRGAP1",2470220,6.13578131787622,6.05959037615558,5.86788348533663,5.76393639747595,5.89550415596207,6.04001658769015,5.73463493813897,5.55373447841254,5.57746310797753,5.40806823050716,5.3958976948869,5.31909990573056,0.00327444913657128,8.51081384946574e-06,-0.0626197566860977
